"iso_code"	"country_name"	"month"	"measles_cases"	"who_region"	"world_bank_region"	"income_group"
"HUN"	"Hungary"	2013-02-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-03-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-07-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-09-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-10-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2013-12-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-01-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-02-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-03-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-07-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-09-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-10-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2014-12-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-01-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-02-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-03-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-04-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-05-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-06-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-07-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-09-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-10-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-11-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2015-12-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-01-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-02-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-03-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-07-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-09-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-10-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2016-12-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-01-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-02-01	"11"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-03-01	"3"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-07-01	"9"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-08-01	"10"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-09-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-10-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2017-12-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-01-01	"2"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-02-01	"5"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-03-01	"6"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-07-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-09-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-10-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2018-12-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-01-01	"2"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-02-01	"5"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-03-01	"4"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-04-01	"2"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-05-01	"9"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-06-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-07-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-08-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-09-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-10-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-11-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2019-12-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-01-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-02-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-03-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-07-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-09-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-10-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2020-12-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-01-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-02-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-03-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-04-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-05-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-06-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-07-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-08-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-09-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-10-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-11-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2021-12-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-01-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-02-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-03-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-06-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-07-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-08-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-09-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-10-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-11-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2022-12-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-01-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-02-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-03-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-04-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-05-01	"0"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-06-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-07-01	"1"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-08-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-09-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-10-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-11-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2023-12-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-01-01	"3"	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-02-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-03-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-04-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-05-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-06-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-07-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-08-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-09-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-10-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-11-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"HUN"	"Hungary"	2024-12-01	NA	"European Region"	"Europe & Central Asia"	"High income"
"IDN"	"Indonesia"	2011-01-01	"2571"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-02-01	"2137"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-03-01	"2112"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-04-01	"2980"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-05-01	"2497"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-06-01	"2496"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-07-01	"2144"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-08-01	"1521"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-09-01	"1531"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-10-01	"1444"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-11-01	"1246"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2011-12-01	"1246"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-01-01	"1926"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-02-01	"1531"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-03-01	"1691"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-04-01	"1611"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-05-01	"1625"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-06-01	"983"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-07-01	"1128"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-08-01	"638"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-09-01	"804"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-10-01	"1091"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-11-01	"945"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2012-12-01	"859"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-01-01	"1220"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-02-01	"1145"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-03-01	"1104"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-04-01	"1221"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-05-01	"1074"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-06-01	"725"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-07-01	"567"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-08-01	"307"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-09-01	"668"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-10-01	"937"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-11-01	"563"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2013-12-01	"409"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-01-01	"870"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-02-01	"1080"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-03-01	"1129"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-04-01	"1072"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-05-01	"714"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-06-01	"697"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-07-01	"466"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-08-01	"490"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-09-01	"394"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-10-01	"540"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-11-01	"371"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2014-12-01	"166"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-01-01	"890"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-02-01	"728"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-03-01	"680"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-04-01	"763"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-05-01	"563"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-06-01	"498"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-07-01	"331"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-08-01	"267"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-09-01	"220"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-10-01	"107"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-11-01	"159"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2015-12-01	"74"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-01-01	"617"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-02-01	"355"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-03-01	"291"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-04-01	"194"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-05-01	"195"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-06-01	"76"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-07-01	"42"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-08-01	"-5"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-09-01	"-31"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-10-01	"-195"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-11-01	"94"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2016-12-01	"0"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-01-01	"266"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-02-01	"183"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-03-01	"37"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-04-01	"472"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-05-01	"518"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-06-01	"477"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-07-01	"484"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-08-01	"541"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-09-01	"412"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-10-01	"263"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-11-01	"267"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2017-12-01	"29"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-01-01	"578"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-02-01	"377"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-03-01	"370"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-04-01	"401"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-05-01	"288"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-06-01	"139"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-07-01	"106"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-08-01	"129"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-09-01	"59"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-10-01	"173"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-11-01	"192"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2018-12-01	"73"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-01-01	"320"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-02-01	"232"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-03-01	"273"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-04-01	"195"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-05-01	"129"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-06-01	"63"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-07-01	"112"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-08-01	"150"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-09-01	"97"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-10-01	"110"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-11-01	"62"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2019-12-01	"79"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-01-01	"137"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-02-01	"119"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-03-01	"76"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-04-01	"13"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-05-01	"5"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-06-01	"3"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-07-01	"4"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-08-01	"5"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-09-01	"5"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-10-01	"8"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-11-01	"17"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2020-12-01	"1"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-01-01	"25"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-02-01	"16"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-03-01	"18"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-04-01	"25"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-05-01	"22"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-06-01	"21"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
"IDN"	"Indonesia"	2021-07-01	"14"	"South-East Asia Region"	"East Asia & Pacific"	"Upper middle income"
